ticker,metric,fiscal_year,cik,period_start,period_end,status,value,tag,accession,filed,frame,first_value,first_filed,n_versions,restated,note
KR,ltd_and_leases_current,2016,56873,,2017-01-28,ok,2252000000.0,LongTermDebtAndCapitalLeaseObligationsCurrent,0001558370-18-003055,2018-04-18,CY2016Q4I,2252000000.0,2017-03-28,3.0,False,
KR,ltd_and_leases_current,2017,56873,,2018-02-03,ok,3560000000.0,LongTermDebtAndCapitalLeaseObligationsCurrent,0001558370-19-002756,2019-04-02,CY2017Q4I,3560000000.0,2018-04-03,3.0,False,
KR,ltd_and_leases_current,2018,56873,,2019-02-02,ok,3157000000.0,LongTermDebtAndCapitalLeaseObligationsCurrent,0001558370-20-003501,2020-04-01,CY2018Q4I,3157000000.0,2019-04-02,2.0,False,
KR,ltd_and_leases_current,2019,56873,,2020-02-01,not tagged,,,,,,,,,,
KR,ltd_and_leases_current,2020,56873,,2021-01-30,not tagged,,,,,,,,,,
KR,ltd_and_leases_current,2021,56873,,2022-01-29,not tagged,,,,,,,,,,
KR,ltd_and_leases_current,2022,56873,,2023-01-28,not tagged,,,,,,,,,,
KR,ltd_and_leases_current,2023,56873,,2024-02-03,not tagged,,,,,,,,,,
KR,ltd_and_leases_current,2024,56873,,2025-02-01,not tagged,,,,,,,,,,
KR,ltd_and_leases_current,2025,56873,,2026-01-31,not tagged,,,,,,,,,,
KR,ltd_and_leases_noncurrent,2015,56873,,2016-01-30,ok,9709000000.0,LongTermDebtAndCapitalLeaseObligations,0001558370-17-002198,2017-03-28,CY2015Q4I,9708000000.0,2016-03-29,2.0,True,
KR,ltd_and_leases_noncurrent,2016,56873,,2017-01-28,ok,11825000000.0,LongTermDebtAndCapitalLeaseObligations,0001558370-18-003055,2018-04-18,CY2016Q4I,11825000000.0,2017-03-28,3.0,False,
KR,ltd_and_leases_noncurrent,2017,56873,,2018-02-03,ok,12029000000.0,LongTermDebtAndCapitalLeaseObligations,0001558370-19-002756,2019-04-02,CY2017Q4I,12029000000.0,2018-04-03,3.0,False,
KR,ltd_and_leases_noncurrent,2018,56873,,2019-02-02,ok,12072000000.0,LongTermDebtAndCapitalLeaseObligations,0001558370-20-003501,2020-04-01,CY2018Q4I,12072000000.0,2019-04-02,2.0,False,
KR,ltd_and_leases_noncurrent,2019,56873,,2020-02-01,not tagged,,,,,,,,,,
KR,ltd_and_leases_noncurrent,2020,56873,,2021-01-30,not tagged,,,,,,,,,,
KR,ltd_and_leases_noncurrent,2021,56873,,2022-01-29,not tagged,,,,,,,,,,
KR,ltd_and_leases_noncurrent,2022,56873,,2023-01-28,not tagged,,,,,,,,,,
KR,ltd_and_leases_noncurrent,2023,56873,,2024-02-03,not tagged,,,,,,,,,,
KR,ltd_and_leases_noncurrent,2024,56873,,2025-02-01,not tagged,,,,,,,,,,
KR,ltd_and_leases_noncurrent,2025,56873,,2026-01-31,not tagged,,,,,,,,,,
KR,ltd_current,2015,56873,,2016-01-30,ok,2318000000.0,LongTermDebtCurrent,0001558370-17-002198,2017-03-28,CY2015Q4I,2318000000.0,2016-03-29,2.0,False,
KR,ltd_current,2016,56873,,2017-01-28,ok,2197000000.0,LongTermDebtCurrent,0001558370-18-003055,2018-04-18,CY2016Q4I,2197000000.0,2017-03-28,3.0,False,
KR,ltd_current,2017,56873,,2018-02-03,ok,3509000000.0,LongTermDebtCurrent,0001558370-19-002756,2019-04-02,CY2017Q4I,3509000000.0,2018-04-03,3.0,False,
KR,ltd_current,2018,56873,,2019-02-02,ok,3103000000.0,LongTermDebtCurrent,0001558370-20-003501,2020-04-01,CY2018Q4I,3103000000.0,2019-04-02,2.0,False,
KR,ltd_current,2019,56873,,2020-02-01,ok,1926000000.0,LongTermDebtCurrent,0001558370-21-003706,2021-03-30,CY2019Q4I,1926000000.0,2020-04-01,2.0,False,
KR,ltd_current,2020,56873,,2021-01-30,ok,844000000.0,LongTermDebtCurrent,0001558370-22-004595,2022-03-29,CY2020Q4I,844000000.0,2021-03-30,2.0,False,
KR,ltd_current,2021,56873,,2022-01-29,ok,451000000.0,LongTermDebtCurrent,0001558370-23-004767,2023-03-28,CY2021Q4I,451000000.0,2022-03-29,2.0,False,
KR,ltd_current,2022,56873,,2023-01-28,ok,1153000000.0,LongTermDebtCurrent,0001558370-24-004603,2024-04-02,CY2022Q4I,1153000000.0,2023-03-28,2.0,False,
KR,ltd_current,2023,56873,,2024-02-03,ok,25000000.0,LongTermDebtCurrent,0001558370-25-004267,2025-04-01,CY2023Q4I,25000000.0,2024-04-02,2.0,False,
KR,ltd_current,2024,56873,,2025-02-01,ok,104000000.0,LongTermDebtCurrent,0001104659-26-037723,2026-03-31,CY2024Q4I,104000000.0,2025-04-01,2.0,False,
KR,ltd_current,2025,56873,,2026-01-31,ok,1366000000.0,LongTermDebtCurrent,0001104659-26-037723,2026-03-31,,1366000000.0,2026-03-31,1.0,False,
KR,ltd_noncurrent,2015,56873,,2016-01-30,ok,9078000000.0,LongTermDebtNoncurrent,0001558370-17-002198,2017-03-28,CY2015Q4I,9078000000.0,2016-03-29,2.0,False,
KR,ltd_noncurrent,2016,56873,,2017-01-28,ok,11118000000.0,LongTermDebtNoncurrent,0001558370-18-003055,2018-04-18,CY2016Q4I,11118000000.0,2017-03-28,3.0,False,
KR,ltd_noncurrent,2017,56873,,2018-02-03,ok,11278000000.0,LongTermDebtNoncurrent,0001558370-19-002756,2019-04-02,CY2017Q4I,11278000000.0,2018-04-03,3.0,False,
KR,ltd_noncurrent,2018,56873,,2019-02-02,ok,11248000000.0,LongTermDebtNoncurrent,0001558370-20-003501,2020-04-01,CY2018Q4I,11248000000.0,2019-04-02,2.0,False,
KR,ltd_noncurrent,2019,56873,,2020-02-01,ok,11330000000.0,LongTermDebtNoncurrent,0001558370-21-003706,2021-03-30,CY2019Q4I,11330000000.0,2020-04-01,2.0,False,
KR,ltd_noncurrent,2020,56873,,2021-01-30,ok,11566000000.0,LongTermDebtNoncurrent,0001558370-22-004595,2022-03-29,CY2020Q4I,11566000000.0,2021-03-30,2.0,False,
KR,ltd_noncurrent,2021,56873,,2022-01-29,ok,11294000000.0,LongTermDebtNoncurrent,0001558370-23-004767,2023-03-28,CY2021Q4I,11294000000.0,2022-03-29,2.0,False,
KR,ltd_noncurrent,2022,56873,,2023-01-28,ok,10139000000.0,LongTermDebtNoncurrent,0001558370-24-004603,2024-04-02,CY2022Q4I,10139000000.0,2023-03-28,2.0,False,
KR,ltd_noncurrent,2023,56873,,2024-02-03,ok,10162000000.0,LongTermDebtNoncurrent,0001558370-25-004267,2025-04-01,CY2023Q4I,10162000000.0,2024-04-02,2.0,False,
KR,ltd_noncurrent,2024,56873,,2025-02-01,ok,15805000000.0,LongTermDebtNoncurrent,0001104659-26-037723,2026-03-31,CY2024Q4I,15805000000.0,2025-04-01,2.0,False,
KR,ltd_noncurrent,2025,56873,,2026-01-31,ok,14509000000.0,LongTermDebtNoncurrent,0001104659-26-037723,2026-03-31,,14509000000.0,2026-03-31,1.0,False,
KR,net_income,2015,56873,2015-02-01,2016-01-30,ok,2039000000.0,NetIncomeLoss,0001558370-18-003055,2018-04-18,CY2015,2039000000.0,2016-03-29,4.0,False,
KR,net_income,2016,56873,2016-01-31,2017-01-28,ok,1975000000.0,NetIncomeLoss,0001558370-19-002756,2019-04-02,CY2016,1975000000.0,2017-03-28,4.0,False,
KR,net_income,2017,56873,2017-01-29,2018-02-03,ok,1907000000.0,NetIncomeLoss,0001558370-20-003501,2020-04-01,CY2017,1907000000.0,2018-04-03,4.0,False,
KR,net_income,2018,56873,2018-02-04,2019-02-02,ok,3110000000.0,NetIncomeLoss,0001558370-21-003706,2021-03-30,CY2018,3110000000.0,2019-04-02,3.0,False,
KR,net_income,2019,56873,2019-02-03,2020-02-01,ok,1659000000.0,NetIncomeLoss,0001558370-22-004595,2022-03-29,CY2019,1659000000.0,2020-04-01,3.0,False,
KR,net_income,2020,56873,2020-02-02,2021-01-30,ok,2585000000.0,NetIncomeLoss,0001558370-23-004767,2023-03-28,CY2020,2585000000.0,2021-03-30,3.0,False,
KR,net_income,2021,56873,2021-01-31,2022-01-29,ok,1655000000.0,NetIncomeLoss,0001558370-24-004603,2024-04-02,,1655000000.0,2022-03-29,3.0,False,
KR,net_income,2022,56873,2022-01-30,2023-01-28,ok,2244000000.0,NetIncomeLoss,0001558370-25-004267,2025-04-01,,2244000000.0,2023-03-28,3.0,False,
KR,net_income,2023,56873,2023-01-29,2024-02-03,ok,2164000000.0,NetIncomeLoss,0001104659-26-037723,2026-03-31,,2164000000.0,2024-04-02,3.0,False,
KR,net_income,2024,56873,2024-02-04,2025-02-01,ok,2665000000.0,NetIncomeLoss,0001104659-26-037723,2026-03-31,,2665000000.0,2025-04-01,2.0,False,
KR,net_income,2025,56873,2025-02-02,2026-01-31,ok,1016000000.0,NetIncomeLoss,0001104659-26-037723,2026-03-31,,1016000000.0,2026-03-31,1.0,False,
KR,operating_income,2015,56873,2015-02-01,2016-01-30,ok,3576000000.0,OperatingIncomeLoss,0001558370-18-003055,2018-04-18,CY2015,3576000000.0,2016-03-29,4.0,False,
KR,operating_income,2016,56873,2016-01-31,2017-01-28,ok,3452000000.0,OperatingIncomeLoss,0001558370-19-002756,2019-04-02,CY2016,3436000000.0,2017-03-28,4.0,True,
KR,operating_income,2017,56873,2017-01-29,2018-02-03,ok,2612000000.0,OperatingIncomeLoss,0001558370-20-003501,2020-04-01,CY2017,2085000000.0,2018-04-03,4.0,True,
KR,operating_income,2018,56873,2018-02-04,2019-02-02,ok,2614000000.0,OperatingIncomeLoss,0001558370-21-003706,2021-03-30,CY2018,2614000000.0,2019-04-02,3.0,False,
KR,operating_income,2019,56873,2019-02-03,2020-02-01,ok,2251000000.0,OperatingIncomeLoss,0001558370-22-004595,2022-03-29,CY2019,2251000000.0,2020-04-01,3.0,False,
KR,operating_income,2020,56873,2020-02-02,2021-01-30,ok,2780000000.0,OperatingIncomeLoss,0001558370-23-004767,2023-03-28,CY2020,2780000000.0,2021-03-30,3.0,False,
KR,operating_income,2021,56873,2021-01-31,2022-01-29,ok,3477000000.0,OperatingIncomeLoss,0001558370-24-004603,2024-04-02,CY2021,3477000000.0,2022-03-29,3.0,False,
KR,operating_income,2022,56873,2022-01-30,2023-01-28,ok,4126000000.0,OperatingIncomeLoss,0001558370-25-004267,2025-04-01,CY2022,4126000000.0,2023-03-28,3.0,False,
KR,operating_income,2023,56873,2023-01-29,2024-02-03,ok,3096000000.0,OperatingIncomeLoss,0001104659-26-037723,2026-03-31,CY2023,3096000000.0,2024-04-02,3.0,False,
KR,operating_income,2024,56873,2024-02-04,2025-02-01,ok,3849000000.0,OperatingIncomeLoss,0001104659-26-037723,2026-03-31,CY2024,3849000000.0,2025-04-01,2.0,False,
KR,operating_income,2025,56873,2025-02-02,2026-01-31,ok,1890000000.0,OperatingIncomeLoss,0001104659-26-037723,2026-03-31,CY2025,1890000000.0,2026-03-31,1.0,False,
KR,operating_lease_current,2015,56873,,2016-01-30,not tagged,,,,,,,,,,
KR,operating_lease_current,2016,56873,,2017-01-28,not tagged,,,,,,,,,,
KR,operating_lease_current,2017,56873,,2018-02-03,not tagged,,,,,,,,,,
KR,operating_lease_current,2018,56873,,2019-02-02,not tagged,,,,,,,,,,
KR,operating_lease_current,2019,56873,,2020-02-01,ok,597000000.0,OperatingLeaseLiabilityCurrent,0001558370-21-003706,2021-03-30,CY2019Q4I,597000000.0,2020-04-01,2.0,False,
KR,operating_lease_current,2020,56873,,2021-01-30,ok,667000000.0,OperatingLeaseLiabilityCurrent,0001558370-22-004595,2022-03-29,CY2020Q4I,667000000.0,2021-03-30,2.0,False,
KR,operating_lease_current,2021,56873,,2022-01-29,ok,650000000.0,OperatingLeaseLiabilityCurrent,0001558370-23-004767,2023-03-28,CY2021Q4I,650000000.0,2022-03-29,2.0,False,
KR,operating_lease_current,2022,56873,,2023-01-28,ok,662000000.0,OperatingLeaseLiabilityCurrent,0001558370-24-004603,2024-04-02,CY2022Q4I,662000000.0,2023-03-28,2.0,False,
KR,operating_lease_current,2023,56873,,2024-02-03,ok,670000000.0,OperatingLeaseLiabilityCurrent,0001558370-25-004267,2025-04-01,CY2023Q4I,670000000.0,2024-04-02,2.0,False,
KR,operating_lease_current,2024,56873,,2025-02-01,ok,599000000.0,OperatingLeaseLiabilityCurrent,0001104659-26-037723,2026-03-31,CY2024Q4I,599000000.0,2025-04-01,2.0,False,
KR,operating_lease_current,2025,56873,,2026-01-31,ok,665000000.0,OperatingLeaseLiabilityCurrent,0001104659-26-037723,2026-03-31,,665000000.0,2026-03-31,1.0,False,
KR,operating_lease_noncurrent,2015,56873,,2016-01-30,not tagged,,,,,,,,,,
KR,operating_lease_noncurrent,2016,56873,,2017-01-28,not tagged,,,,,,,,,,
KR,operating_lease_noncurrent,2017,56873,,2018-02-03,not tagged,,,,,,,,,,
KR,operating_lease_noncurrent,2018,56873,,2019-02-02,not tagged,,,,,,,,,,
KR,operating_lease_noncurrent,2019,56873,,2020-02-01,ok,6505000000.0,OperatingLeaseLiabilityNoncurrent,0001558370-21-003706,2021-03-30,CY2019Q4I,6505000000.0,2020-04-01,2.0,False,
KR,operating_lease_noncurrent,2020,56873,,2021-01-30,ok,6507000000.0,OperatingLeaseLiabilityNoncurrent,0001558370-22-004595,2022-03-29,CY2020Q4I,6507000000.0,2021-03-30,2.0,False,
KR,operating_lease_noncurrent,2021,56873,,2022-01-29,ok,6426000000.0,OperatingLeaseLiabilityNoncurrent,0001558370-23-004767,2023-03-28,CY2021Q4I,6426000000.0,2022-03-29,2.0,False,
KR,operating_lease_noncurrent,2022,56873,,2023-01-28,ok,6372000000.0,OperatingLeaseLiabilityNoncurrent,0001558370-24-004603,2024-04-02,CY2022Q4I,6372000000.0,2023-03-28,2.0,False,
KR,operating_lease_noncurrent,2023,56873,,2024-02-03,ok,6351000000.0,OperatingLeaseLiabilityNoncurrent,0001558370-25-004267,2025-04-01,CY2023Q4I,6351000000.0,2024-04-02,2.0,False,
KR,operating_lease_noncurrent,2024,56873,,2025-02-01,ok,6578000000.0,OperatingLeaseLiabilityNoncurrent,0001104659-26-037723,2026-03-31,CY2024Q4I,6578000000.0,2025-04-01,2.0,False,
KR,operating_lease_noncurrent,2025,56873,,2026-01-31,ok,6461000000.0,OperatingLeaseLiabilityNoncurrent,0001104659-26-037723,2026-03-31,,6461000000.0,2026-03-31,1.0,False,
KR,operating_lease_total,2015,56873,,2016-01-30,not tagged,,,,,,,,,,
KR,operating_lease_total,2016,56873,,2017-01-28,not tagged,,,,,,,,,,
KR,operating_lease_total,2017,56873,,2018-02-03,not tagged,,,,,,,,,,
KR,operating_lease_total,2018,56873,,2019-02-02,not tagged,,,,,,,,,,
KR,operating_lease_total,2019,56873,,2020-02-01,ok,7102000000.0,OperatingLeaseLiability,0001558370-20-003501,2020-04-01,CY2019Q4I,7102000000.0,2020-04-01,1.0,False,
KR,operating_lease_total,2020,56873,,2021-01-30,ok,7174000000.0,OperatingLeaseLiability,0001558370-21-003706,2021-03-30,CY2020Q4I,7174000000.0,2021-03-30,1.0,False,
KR,operating_lease_total,2021,56873,,2022-01-29,ok,7076000000.0,OperatingLeaseLiability,0001558370-22-004595,2022-03-29,CY2021Q4I,7076000000.0,2022-03-29,1.0,False,
KR,operating_lease_total,2022,56873,,2023-01-28,ok,7034000000.0,OperatingLeaseLiability,0001558370-23-004767,2023-03-28,CY2022Q4I,7034000000.0,2023-03-28,1.0,False,
KR,operating_lease_total,2023,56873,,2024-02-03,ok,7021000000.0,OperatingLeaseLiability,0001558370-24-004603,2024-04-02,CY2023Q4I,7021000000.0,2024-04-02,1.0,False,
KR,operating_lease_total,2024,56873,,2025-02-01,ok,7177000000.0,OperatingLeaseLiability,0001558370-25-004267,2025-04-01,CY2024Q4I,7177000000.0,2025-04-01,1.0,False,
KR,operating_lease_total,2025,56873,,2026-01-31,ok,7126000000.0,OperatingLeaseLiability,0001104659-26-037723,2026-03-31,CY2025Q4I,7126000000.0,2026-03-31,1.0,False,
KR,revenue,2015,56873,2015-02-01,2016-01-30,ok,109830000000.0,SalesRevenueGoodsNet,0001558370-18-003055,2018-04-18,CY2015,109830000000.0,2016-03-29,4.0,False,
KR,revenue,2016,56873,2016-01-31,2017-01-28,ok,115337000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001558370-19-002756,2019-04-02,CY2016,115337000000.0,2019-04-02,1.0,False,
KR,revenue,2017,56873,2017-01-29,2018-02-03,ok,123280000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001558370-20-003501,2020-04-01,CY2017,122662000000.0,2019-04-02,2.0,True,
KR,revenue,2018,56873,2018-02-04,2019-02-02,ok,121852000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001558370-21-003706,2021-03-30,CY2018,121162000000.0,2019-04-02,3.0,True,
KR,revenue,2019,56873,2019-02-03,2020-02-01,ok,122286000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001558370-22-004595,2022-03-29,CY2019,122286000000.0,2020-04-01,3.0,False,
KR,revenue,2020,56873,2020-02-02,2021-01-30,ok,132498000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001558370-23-004767,2023-03-28,CY2020,132498000000.0,2021-03-30,3.0,False,
KR,revenue,2021,56873,2021-01-31,2022-01-29,ok,137888000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001558370-24-004603,2024-04-02,CY2021,137888000000.0,2022-03-29,3.0,False,
KR,revenue,2022,56873,2022-01-30,2023-01-28,ok,148258000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001558370-25-004267,2025-04-01,CY2022,148258000000.0,2023-03-28,3.0,False,
KR,revenue,2023,56873,2023-01-29,2024-02-03,ok,150039000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001104659-26-037723,2026-03-31,CY2023,150039000000.0,2024-04-02,3.0,False,
KR,revenue,2024,56873,2024-02-04,2025-02-01,ok,147123000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001104659-26-037723,2026-03-31,CY2024,147123000000.0,2025-04-01,2.0,False,
KR,revenue,2025,56873,2025-02-02,2026-01-31,ok,147642000000.0,RevenueFromContractWithCustomerExcludingAssessedTax,0001104659-26-037723,2026-03-31,CY2025,147642000000.0,2026-03-31,1.0,False,
KR,short_term_borrowings,2015,56873,,2016-01-30,not tagged,,,,,,,,,,
KR,short_term_borrowings,2016,56873,,2017-01-28,not tagged,,,,,,,,,,
KR,short_term_borrowings,2017,56873,,2018-02-03,not tagged,,,,,,,,,,
KR,short_term_borrowings,2018,56873,,2019-02-02,not tagged,,,,,,,,,,
KR,short_term_borrowings,2019,56873,,2020-02-01,not tagged,,,,,,,,,,
KR,short_term_borrowings,2020,56873,,2021-01-30,not tagged,,,,,,,,,,
KR,short_term_borrowings,2021,56873,,2022-01-29,not tagged,,,,,,,,,,
KR,short_term_borrowings,2022,56873,,2023-01-28,not tagged,,,,,,,,,,
KR,short_term_borrowings,2023,56873,,2024-02-03,not tagged,,,,,,,,,,
KR,short_term_borrowings,2024,56873,,2025-02-01,not tagged,,,,,,,,,,
KR,short_term_borrowings,2025,56873,,2026-01-31,not tagged,,,,,,,,,,
KR,total_assets,2015,56873,,2016-01-30,ok,33897000000.0,Assets,0001558370-17-002198,2017-03-28,CY2015Q4I,33897000000.0,2016-03-29,2.0,False,
KR,total_assets,2016,56873,,2017-01-28,ok,36505000000.0,Assets,0001558370-18-003055,2018-04-18,CY2016Q4I,36505000000.0,2017-03-28,3.0,False,
KR,total_assets,2017,56873,,2018-02-03,ok,37197000000.0,Assets,0001558370-19-002756,2019-04-02,CY2017Q4I,37197000000.0,2018-04-03,3.0,False,
KR,total_assets,2018,56873,,2019-02-02,ok,38118000000.0,Assets,0001558370-20-003501,2020-04-01,CY2018Q4I,38118000000.0,2019-04-02,2.0,False,
KR,total_assets,2019,56873,,2020-02-01,ok,45256000000.0,Assets,0001558370-21-003706,2021-03-30,CY2019Q4I,45256000000.0,2020-04-01,2.0,False,
KR,total_assets,2020,56873,,2021-01-30,ok,48662000000.0,Assets,0001558370-22-004595,2022-03-29,CY2020Q4I,48662000000.0,2021-03-30,2.0,False,
KR,total_assets,2021,56873,,2022-01-29,ok,49086000000.0,Assets,0001558370-23-004767,2023-03-28,CY2021Q4I,49086000000.0,2022-03-29,2.0,False,
KR,total_assets,2022,56873,,2023-01-28,ok,49623000000.0,Assets,0001558370-24-004603,2024-04-02,CY2022Q4I,49623000000.0,2023-03-28,2.0,False,
KR,total_assets,2023,56873,,2024-02-03,ok,50505000000.0,Assets,0001558370-25-004267,2025-04-01,CY2023Q4I,50505000000.0,2024-04-02,2.0,False,
KR,total_assets,2024,56873,,2025-02-01,ok,52616000000.0,Assets,0001104659-26-037723,2026-03-31,CY2024Q4I,52616000000.0,2025-04-01,2.0,False,
KR,total_assets,2025,56873,,2026-01-31,ok,49953000000.0,Assets,0001104659-26-037723,2026-03-31,,49953000000.0,2026-03-31,1.0,False,
KR,total_equity,2015,56873,,2016-01-30,ok,6798000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001558370-19-002756,2019-04-02,CY2015Q4I,6798000000.0,2016-03-29,5.0,False,
KR,total_equity,2016,56873,,2017-01-28,ok,6710000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001558370-20-003501,2020-04-01,CY2016Q4I,6710000000.0,2017-03-28,5.0,False,
KR,total_equity,2017,56873,,2018-02-03,ok,6905000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001558370-21-003706,2021-03-30,CY2017Q4I,6905000000.0,2018-04-03,5.0,False,
KR,total_equity,2018,56873,,2019-02-02,ok,7835000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001558370-22-004595,2022-03-29,CY2018Q4I,7835000000.0,2019-04-02,4.0,False,
KR,total_equity,2019,56873,,2020-02-01,ok,8573000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001558370-23-004767,2023-03-28,CY2019Q4I,8573000000.0,2020-04-01,4.0,False,
KR,total_equity,2020,56873,,2021-01-30,ok,9550000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001558370-24-004603,2024-04-02,CY2020Q4I,9550000000.0,2021-03-30,4.0,False,
KR,total_equity,2021,56873,,2022-01-29,ok,9429000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001558370-25-004267,2025-04-01,CY2021Q4I,9429000000.0,2022-03-29,4.0,False,
KR,total_equity,2022,56873,,2023-01-28,ok,10014000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001104659-26-037723,2026-03-31,CY2022Q4I,10014000000.0,2023-03-28,4.0,False,
KR,total_equity,2023,56873,,2024-02-03,ok,11601000000.0,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0001104659-26-037723,2026-03-31,CY2023Q4I,11601000000.0,2024-04-02,3.0,False,
